10723,20,bad,"You must provide your legal name, pseudonyms are not allowed",Terms of Service,"For this reason, you must: <ul>
 <li>Use the same name that you use in everyday life.</li>
 <li>Provide accurate information about yourself.</li>","You must provide your legal name, pseudonyms are not allowed"
12724,20,bad,"You must provide your legal name, pseudonyms are not allowed",Terms and Conditions of Use,"You also promise that any registration information that you submit to Spotify is true, accurate, and complete, and you agree to keep it that way at all times.","You must provide your legal name, pseudonyms are not allowed"
20285,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Terms and Conditions,You further agree to notify Meredith immediately of any unauthorized use of your password or any other breach of the security of your Account and to exit from your Account at the end of each session.,You must report to the service any unauthorized use of your account or any breach of security
19860,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Steam Subscriber Agreement,"If you believe that the confidentiality of your login and/or password may have been compromised, you must notify Valve via the support form (https://support.steampowered.com/newticket.php) without any delay.</p>",You must report to the service any unauthorized use of your account or any breach of security
16433,25,bad,You shall not interfere with another person's enjoyment of the service,Terms of Use,"<p>(c) use the Services in any manner that could interfere with, disrupt, negatively affect or inhibit other members from fully enjoying the Services or that could damage, disable, overburden or impair the functioning of the Services in any manner;",Users shall not interfere with another person's enjoyment of the service
13693,25,bad,You shall not interfere with another person's enjoyment of the service,Terms of Service,"ix.
 interfere with or damage the operation of the Twitch Services or any userâ€™s enjoyment of them, by any means, including uploading or otherwise disseminating viruses, adware, spyware, worms, or other malicious code;</p>",Users shall not interfere with another person's enjoyment of the service
10735,25,bad,You shall not interfere with another person's enjoyment of the service,Terms of Service,"We want people to use Facebook to express themselves and to share content that is important to them, but not at the expense of the safety and well-being of others or the integrity of our community.",Users shall not interfere with another person's enjoyment of the service
22895,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Firefox Cloud Services: Terms of Service,"The updated Terms will be posted online.
 If the changes are substantive, we will announce the update through Mozilla's usual channels for such announcements such as blog posts and forums.","You should revisit the terms periodically, although in case of material changes, the service will notify"
13960,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Service,"<p>If we materially change these terms or service-specific additional terms, weâ€™ll provide you with reasonable advance notice and the opportunity to review the changes, except (1) when we launch a new service or feature, or (2) in urgent situations, such as preventing ongoing abuse or responding to legal requirements.","Users should revisit the terms periodically, although in case of material changes, the service will notify"
8646,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Privacy Policy,"We will post the changes to this page and encourage you to review our Privacy Policy to stay informed.
 If we make changes that materially alter your privacy rights, Slack will provide additional notice, such as via email or through the Services.","Users should revisit the terms periodically, although in case of material changes, the service will notify"
5645,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Service,"If we make a material change to the Contract, we will provide Customer with reasonable notice prior to the change taking effect, either by emailing the email address associated with Customerâ€™s account or by messaging Customer through the Services.","Users should revisit the terms periodically, although in case of material changes, the service will notify"
12744,50,blocker,You waive your moral rights,Terms and Conditions of Use,"Where applicable and permitted under applicable law, you also agree to waive and not enforce any â€œmoral rightsâ€ or equivalent rights, such as your right to be identified as the author of any User Content, including Feedback, and your right to object to derogatory treatment of such User Content.",You waive your moral rights
14306,50,bad,You waive your right to a class action.,Amazon Music Terms of Use,"Any dispute or claim arising from or relating to the Agreement or the Services is subject to the governing law, disclaimer of warranties and limitation of liability, binding arbitration and class action waiver (if applicable), and all other terms in the Conditions of Use applicable to you (noted here).",You waive your right to a class action.
13360,50,bad,You waive your right to a class action.,Steam Subscriber Agreement,"YOU AND VALVE AGREE NOT TO BRING OR PARTICIPATE IN A CLASS OR REPRESENTATIVE ACTION, PRIVATE ATTORNEY GENERAL ACTION, WHISTLE BLOWER ACTION, OR CLASS, COLLECTIVE, OR REPRESENTATIVE ARBITRATION, EVEN IF AAAâ€™s RULES WOULD OTHERWISE ALLOW ONE.
 THE ARBITRATOR MAY AWARD RELIEF ONLY IN FAVOR OF THE INDIVIDUAL PARTY SEEKING RELIEF AND ONLY TO THE EXTENT OF THAT PARTYâ€™S INDIVIDUAL CLAIM.
 You and Valve also agree not to seek to combine any action or arbitration with any other action or arbitration without the consent of all parties to this Agreement and all other actions or arbitrations.</p>
 <p>This Agreement does not permit class, collective, or representative arbitration.",You waive your right to a class action.
6687,50,bad,You waive your right to a class action.,Terms and Conditions,"<strong>IF YOU AGREE TO ARBITRATION WITH MEREDITH, YOU ARE AGREEING IN ADVANCE THAT YOU WILL NOT PARTICIPATE IN OR SEEK TO RECOVER MONETARY OR OTHER RELIEF IN ANY LAWSUIT FILED AGAINST MEREDITH ALLEGING CLASS, COLLECTIVE, AND/OR REPRESENTATIVE CLAIMS ON YOUR BEHALF.
 INSTEAD, BY AGREEING TO ARBITRATION, YOU MAY BRING COVERED CLAIMS AGAINST MEREDITH ONLY IN AN INDIVIDUAL ARBITRATION PROCEEDING.",You waive your right to a class action.
631,50,bad,You waive your right to a class action.,Terms of Use,"YOU AGREE THAT DISPUTES BETWEEN YOU AND US WILL BE RESOLVED BY BINDING, INDIVIDUAL ARBITRATION AND YOU WAIVE YOUR RIGHT TO PARTICIPATE IN A CLASS ACTION LAWSUIT OR CLASS-WIDE ARBITRATION.
 WE EXPLAIN SOME EXCEPTIONS AND HOW YOU CAN OPT OUT OF ARBITRATION BELOW.</b>",You waive your right to a class action
12768,50,bad,You waive your right to a class action.,Terms and Conditions of Use,Class Action Waiver <p>YOU AND SPOTIFY AGREE THAT EACH MAY BRING CLAIMS AGAINST THE OTHER ONLY IN YOUR OR ITS INDIVIDUAL CAPACITY AND NOT AS A PLAINTIFF OR CLASS MEMBER IN ANY PURPORTED CLASS OR REPRESENTATIVE ACTION.,You waive your right to a class action.
8963,30,good,You will be notified about website maintenance,Terms of Service,"We expect planned downtime to be infrequent but will endeavor to provide Customer with advance notice (e.g., through the Services), if we think it may exceed five (5) continuous minutes.",This service will warn users about website maintenance
10310,30,good,You will be notified if personal data has been affected by data breaches,Firefox Cloud Services: Terms of Service,<li>Breach Alerts: This notifies you if your email address appears in a new data breach.</li>,The services will notify users if personal data has been affected by data breaches
20305,60,bad,Your account can be deleted without prior notice and without a reason,Terms and Conditions,"or may modify, suspend or terminate your access to the Services, for any reason, with or without notice to you and without liability to you or any third party.",Your account can be deleted without prior notice and without a reason
14762,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,Suspending or terminating your access to Google services,The service can delete your account without prior notice and without a reason
13700,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,"<p>To the fullest extent permitted by applicable law, Twitch reserves the right, without notice and in our sole discretion, to terminate your license to use the Twitch Services (including to post User Content) and to block or prevent your future access to and use of the Twitch Services, including where we reasonably consider that: (a) your use of the Twitch Services violates these Terms of Service or applicable law.
 (b) you fraudulently use or misuse the Twitch Services.
 or (c) we are unable to continue providing the Twitch Services to you due to technical or legitimate business reasons.
 Our right to terminate your license includes the ability to terminate or to suspend your access to any purchased products or services, including any subscriptions, Prime Gaming, or Turbo accounts.",The service can delete your account without prior notice and without a reason
10303,60,bad,Your account can be deleted without prior notice and without a reason,Firefox Cloud Services: Terms of Service,<p>We may suspend or terminate your access to the Services at any time for any reason,The service can delete your account without prior notice and without a reason
5930,60,bad,Your account can be deleted without prior notice and without a reason,Amazon Maps Terms of Use,"We may terminate the Agreement or restrict, suspend or terminate your use of the Service at our discretion at any time without notice.</p>",The service can delete your account without prior notice and without a reason
625,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use,"REPEAT INFRINGER POLICY <p>In accordance with the Digital Millennium Copyright Act (â€œDMCAâ€) and other applicable law, Couchsurfing has adopted a policy of terminating, in appropriate circumstances and in Couchsurfingâ€™s sole discretion, members who are deemed to be repeat infringers.
 Couchsurfing may also, in our sole discretion, limit access to the Services and/or terminate the accounts of any members who we believe may infringe any intellectual property rights of others, whether or not there is any repeat infringement.</p>",Couchsurfing may close your account at their sole discretion
4936,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use,"We reserve the right to suspend or end the services at any time, with or without cause, and with or without notice.",The service can delete your account without prior notice and without a reason
21520,60,bad,Your account can be deleted without prior notice and without a reason,"Spotify Terms and Conditions of Use (Feb, 2019)","Spotify may terminate the Agreements or suspend your access to the Spotify Service at any time, including in the event of your actual or suspected unauthorized use of the Spotify Service and/or Content, or non-compliance with the Agreements,",Your account can be deleted without prior notice and without a reason
13955,15,neutral,Your account can be suspended for several reasons,Terms of Service,"Google reserves the right to suspend or terminate your access to the services or delete your Google Account if any of these things happen:</p>
 <ul>
 <li>you materially or repeatedly breach these terms, service-specific additional terms or policies</li>
 <li>weâ€™re required to do so to comply with a legal requirement or a court order</li>
 <li>we reasonably believe that your conduct causes harm or liability to a user, third party, or Google",The service can suspend your account for several reasons
10733,15,neutral,Your account can be suspended for several reasons,Terms of Service,"If we determine that you have clearly, seriously or repeatedly breached our Terms or Policies, including in particular our Community Standards, we may suspend or permanently disable access to your account.
 We may also suspend or disable your account if you repeatedly infringe other peopleâ€™s intellectual property rights or where we are required to do so for legal reasons.",The service can suspend your account for several reasons
1579,15,neutral,Your account can be suspended for several reasons,Terms of Use,"We can refuse to provide or stop providing all or part of the Service to you (including terminating or disabling your account) immediately to protect our community or services, or if you create risk or legal exposure for us, violate these Terms of Use or our policies (including our Instagram Community Guidelines), if you repeatedly infringe other people's intellectual property rights, or where we are permitted or required to do so by law.",The service can suspend your account for several reasons
13637,30,bad,Your biometric data is collected,Privacy Statement,"details of your interactions with our customer service, such as the date, time and reason for contacting us, transcripts of any chat conversations, and if you call us, your phone number and call recordings.",Your biometric data is collected
12817,30,bad,Your biometric data is collected,Privacy Policy,Voice and audio information when you use audio features,Your biometric data is collected
12207,30,bad,Your biometric data is collected,Data Policy,"<b>Face recognition:</b> If you have it turned on, we use face recognition technology to recognize you in photos, videos and camera experiences.
 The face-recognition templates we create may constitute data with special protections under the laws of your country.",Your biometric data is collected
12118,30,bad,Your biometric data is collected,Data Policy,"<b>Face recognition:</b> If you have it turned on, we use face recognition technology to recognize you in photos, videos and camera experiences.
 The face-recognition templates we create are data with special protections under EU law.
 Learn more about how we use face recognition technology, or control our use of this technology in Facebook Settings.
 If we introduce face-recognition technology to your Instagram experience, we will let you know first, and you will have control over whether we use this technology for you.",Your biometric data is collected
22917,30,good,Your browser's Do Not Track (DNT) headers are respected,"Websites, Communications & Cookies Privacy Notice","If you have configured your browser to send a â€œDo Not Trackâ€ signal when accessing our websites, Mozilla will not utilize any of the tools described in the Metrics section.",Your browser's Do Not Track (DNT) headers are respected
17261,50,blocker,Your browsing history can be viewed by the service,Cookie Policy,"You can review your Off-Facebook activity, which is a summary of activity that businesses and organizations share with us about your interactions with them, such as visiting their apps or websites.
 They use our Business Tools, like Facebook Pixel, to share this information with us.
 This helps us do things like give you a more personalized experience on Facebook.",This service can view your browser history
12819,50,blocker,Your browsing history can be viewed by the service,Privacy Policy,<li>Chrome browsing history youâ€™ve synced with your Google Account,This service can view your browser history
20292,50,neutral,Your content can be deleted if you violate the terms,Terms and Conditions,Meredith shall have the right to remove any content that violates this Agreement or is otherwise objectionable.<br>,Your content can be deleted if you violate the terms
12233,50,neutral,Your content can be deleted if you violate the terms,Terms of Use,"We can remove any content or information you share on the Service if we believe that it violates these Terms of Use, our policies (including our Instagram Community Guidelines), or we are permitted or required to do so by law.",This service can delete your content if you violate the terms
20296,50,bad,Your content can be distributed through any media known now or in the future,Terms and Conditions,"license to use, copy, display, publicly perform, transmit, modify,&nbsp.
 publish, distribute, make derivative works of, sublicense, and otherwise commercially and non-commercially exploit&nbsp.
 and use Your Content (in whole or in part) in any manner or medium now existing or hereafter developed (including print and electronic storage) and for any purpose.",Your content can be distributed through any media known now or in the future
13687,50,bad,Your content can be distributed through any media known now or in the future,Terms of Service,"(a) use, reproduce, modify, adapt, publish, translate, create derivative works from, distribute, perform, and display such User Content (including without limitation for promoting and redistributing part or all of the Twitch Services (and derivative works thereof) in any form, format, media, or media channels now known or later developed or discovered.
 and (b) use the name, identity, likeness, and voice (or other biographical information) that you submit in connection with such User Content.",The service can distribute your content through any media known now or in the future
12741,50,bad,Your content can be distributed through any media known now or in the future,Terms and Conditions of Use,"to use, reproduce, make available to the public (e.g.
 perform or display), publish, translate, modify, create derivative works from, and distribute any of your User Content in connection with the Service through any medium, whether alone or in combination with other Content or materials, in any manner and by any means, method or technology, whether now known or hereafter created.",The service can distribute your content through any media known now or in the future
13966,50,bad,Your content can be licensed to third parties,Terms of Service,"sublicense these rights to:</li>
 <ul>
 <li>other users to allow the services to work as designed, such as enabling you to share photos with people you choose</li>
 <li>our contractors whoâ€™ve signed agreements with us that are consistent with these terms, only for the limited purposes described in the <em>Purpose</em> section below</li>
 </ul>
 </ul>Purpose<p>This license is for the limited purpose of:</p>
 <ul>
 <li>
 <b>operating and improving the services</b>, which means allowing the services to work as designed and creating new features and functionalities.",This service can license user content to third parties
13685,50,bad,Your content can be licensed to third parties,Terms of Service,"Unless otherwise agreed to in a written agreement between you and Twitch that was signed by an authorized representative of Twitch, if you submit, transmit, display, perform, post, or store User Content using the Twitch Services, you grant Twitch and its sub-licensees, to the furthest extent and for the maximum duration permitted by applicable law (including in perpetuity if permitted under applicable law), an unrestricted, worldwide, irrevocable, fully sub-licenseable,",This service can license user content to third parties
622,50,bad,Your content can be licensed to third parties,Conditions of Use,"If you do post content or submit material, and unless we indicate otherwise, you grant Amazon a nonexclusive, royalty-free, perpetual, irrevocable, and fully sublicensable right to use, reproduce, modify, adapt, publish, perform, translate, create derivative works from, distribute, and display such content throughout the world in any media.
 You grant Amazon and sublicensees the right to use the name that you submit in connection with such content, if they choose.",This service can license user content to third parties
12739,50,bad,Your content can be licensed to third parties,Terms and Conditions of Use,"transferable, sub-licensable, royalty-free,",This service can license user content to third parties
14311,25,bad,Your data may be processed and stored anywhere in the world,Privacy Statement,"Whenever in the course of sharing information we transfer personal information to countries outside of the European Economic Area and other regions with comprehensive data protection laws, we will ensure that the information is transferred in accordance with this Privacy Statement and as permitted by the applicable laws on data protection.",Your data may be processed and stored anywhere in the world
13939,25,bad,Your data may be processed and stored anywhere in the world,Privacy Policy,"We maintain servers around the world and your information may be processed on servers located outside of the country where you live.
 Data protection laws vary among countries, with some providing more protection than others.
 Regardless of where your information is processed, we apply the same protections described in this policy.",Your data may be processed and stored anywhere in the world
12224,25,bad,Your data may be processed and stored anywhere in the world,Data Policy,"We share information globally, both internally within the Facebook Companies, and externally with our partners and with those you connect and share with around the world in accordance with this policy.
 Your information may, for example, be transferred or transmitted to, or stored and processed in the United States or other countries outside of where you live for the purposes as described in this policy.
 These data transfers are necessary to provide the services set forth in the Facebook Terms and Instagram Terms and to globally operate and provide our Products to you.",Your data may be processed and stored anywhere in the world
4935,25,bad,Your data may be processed and stored anywhere in the world,Terms of Use,"Because our services are used by people all over the world, personal information that we collect may be stored and processed in the United States of America or any other country in which we or our agents maintain facilities.",Your data may be processed and stored anywhere in the world
22931,30,good,Your feedback is invited regarding changes to the terms.,Mozilla Privacy Policy,"or you have any questions about our privacy policies, please get in touch with:</p>
 <p> Mozilla Corporation<br> Attn: Mozilla - Privacy<br> 2 Harrison St., # 175,<br> San Francisco, CA 94105<br> USA<br> compliance@mozilla.com",Your feedback is invited regarding changes to the terms.
1476,30,good,Your feedback is invited regarding changes to the terms.,Terms of Use,we believe that community input is essential for these Terms of Use to properly serve our users,User feedback is invited regarding changes to the terms.
20297,90,blocker,Your identity is used in ads that are shown to other users,Terms and Conditions,"In connection with the exercise of these rights, you grant Meredith, and anyone authorized by Meredith, the right to identify you as the author of Your Content by name, email address or screen name, as we deem appropriate.
 You will not receive any compensation of any kind for the use of Your Content.&nbsp",Your identity is used in ads that are shown to other users
12831,90,blocker,Your identity is used in ads that are shown to other users,Privacy Policy,"Choose whether your name and photo appear next to your activity, like reviews and recommendations, that appear in ads",Your identity is used in ads that are shown to other users
11358,90,blocker,Your identity is used in ads that are shown to other users,Terms of Use,"<b>Permission to use your username, profile picture, and information about your relationships and actions with accounts, ads, and sponsored content.</b>
 <br> You give us permission to show your username, profile picture, and information about your actions (such as likes) or relationships (such as follows) next to or in connection with accounts, ads, offers, and other sponsored content that you follow or engage with that are displayed on Facebook Products, without any compensation to you.
 For example, we may show that you liked a sponsored post created by a brand that has paid us to display its ads on Instagram.",Your identity is used in ads that are shown to other users
4598,90,blocker,Your identity is used in ads that are shown to other users,Terms of Service,"You give us permission to use your name and profile picture and information about actions you have taken on Facebook next to or in connection with ads, offers, and other sponsored content that we display across our Products, without any compensation to you.",Your identity is used in ads that are shown to other users
22922,80,good,Your information is only shared with third parties when given specific consent,Mozilla Privacy Policy,"When do we share your information with others?
 <ul>
 <li>When we have asked and received your permission to share it.",Your information is only shared with third parties when given specific consent
22899,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Firefox Privacy Notice,"<strong>Location data</strong>: When you first use Firefox, it uses your IP address to set your default search provider based on your country.","Your IP address is collected, which can be used to view your approximate location"
20325,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy (updated version 2021),or information about your general location derived from your IP address,"Your IP address is collected, which can be used to view your approximate location"
13088,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Notice,Examples of such information we automatically collect include Internet Protocol address (â€œIP Addressâ€),This service collects your IP address for location use
13001,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Statement,IP address (which may tell us your general location),"This service collects your IP address, which can be used to view your approximate location"
12812,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address",This service collects your IP address for location use
12204,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Data Policy,"IP address,",This service collects your IP address for location use
10857,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy Agreement,"When you visit any of our services, our servers log your IP address, which is a number that is automatically assigned to the network your computer is part of.<br>",This service collects your IP address for location use
13093,10,neutral,Your personal data is aggregated into statistics,Privacy Notice,(e) monitor and store aggregate site usage metrics such as total number of visitors and pages accessed.,Your personal data is aggregated into statistics
12824,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"<p>We use data for analytics and measurement to understand how our services are used.
 For example, we analyze data about your visits to our sites to do things like optimize product design.",Your personal data is aggregated into statistics
12214,10,neutral,Your personal data is aggregated into statistics,Data Policy,"<b>Partners who use our analytics services.</b>We provide aggregated statistics and insights that help people and businesses understand how people are engaging with their posts, listings, Pages, videos and other content on and off the Facebook Products.",Your personal data is aggregated into statistics
10609,10,neutral,Your personal data is aggregated into statistics,Privacy Policy Agreement,"Valve also processes anonymous data, aggregated or not, to analyze and produce statistics related to the habits, usage patterns, and demographics of customers as a group or as individuals.",Your personal data is aggregated into statistics
1094,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"We may also share aggregated or de-identified information, which cannot reasonably be used to identify you.</p>",Couchsurfing may share aggregated or anonymized information that does not directly identify you.
22906,50,good,Your personal data is not shared with third parties,Firefox Privacy Notice,Firefox does not share your IP address or any other information that could be used to identify you with either Amazon or AdMarketplace.,Your personal data is not shared with third parties
12219,25,good,Your personal data is not sold,Data Policy,"We don't sell any of your information to anyone, and we never will.",This service does not sell your personal data
10717,25,good,Your personal data is not sold,Terms of Service,We don't sell your personal data.,This service does not sell your personal data
20330,30,bad,Your personal data is used for advertising,Privacy Policy (updated version 2021),"In some cases, the advertisers that serve ads on our Services will share your e-mail or online identifiers with us so that we can make sure their advertisements or offers reach you",Your personal data is used for advertising
13986,30,bad,Your personal data is used for advertising,Privacy Policy Agreement,"We may process information collected under this section 3 so that content, products and services shown on the pages of the Steam store and in update messages displayed when launching the Steam Client can be tailored to meet your needs and populated with relevant recommendations and offers.",The service uses your personal data for advertising
13764,30,bad,Your personal data is used for advertising,Privacy Notice,"<li>Twitch uses such information to operate, maintain, enhance, provide, create, and develop all of the features, functionality, and services (new or existing) found on the Twitch Services.
 provide security for our websites, products, software, or applications.
 manage relationships with Twitch account holders (e.g., Partners, Affiliates), including making or receiving payment.
 improve usersâ€™ experience with Twitch by providing content recommendations and by delivering content that we hope users will find relevant and interesting, including advertising and marketing messages.",The service uses your personal data for advertising
13635,30,bad,Your personal data is used for advertising,Privacy Statement,"For example, we use such information to: </p>
 <ul>
 <li>
 <p>determine your general geographic location, provide localized content, provide you with customized and personalized viewing recommendations for movies and TV shows we think will be of interest to you,",The service uses your personal data for advertising
12823,30,bad,Your personal data is used for advertising,Privacy Policy,"</p>Provide personalized services, including content and ads<p>We use the information we collect to customize our services for you, including providing recommendations, personalized content, and customized search results.",The service uses your personal data for advertising
1122,30,bad,Your personal data is used for advertising,Interest-Based Ads,"To serve you interest-based ads, we use information such as your interactions with Amazon sites, content, or services.",The service uses your personal data for advertising
1120,30,bad,Your personal data is used for advertising,,,The service uses your personal data for advertising
12736,30,bad,Your personal data is used for advertising,Terms and Conditions of Use,"(2) to provide advertising and other information to you,",The service uses your personal data for advertising
8962,60,good,Your personal data is used for limited purposes,Terms of Service,"We will (a) make the Services available to Customer and its Authorized Users as described in the Contract.
 and (b) not use or process Customer Data for any purpose without Customerâ€™s prior written instructions.
 provided, however, that â€œprior written instructionsâ€ will be deemed to include use of the Services by Authorized Users and any processing related to such use or otherwise necessary for the performance of the Contract.",Your personal data is used for limited purposes
20338,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy (updated version 2021),"Advertisers</strong>.
 We are able to provide most of our Services and other content to you for free with the help of the advertisers who promote their products and services on our Services.
 Brands with ad-supported Services share aggregate visitor information with advertisers, including information about your demographics, internet activity information, interests, and preferences.
 In some cases, we share contact information (such as your name, age, and/or e-mail address) or online identifiers with these advertisers.",Your personal data is used to employ targeted third-party advertising
13005,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Statement,"<p>In connection with our use of these technologies, some of the websites and apps where we advertise, as well as advertising technology companies that we use to purchase, deliver, optimize, and/or measure our advertisements (collectively â€œAdvertising Partnersâ€), may receive limited information from us as part of our campaign targeting, measurement, and optimization (e.g., steps completed in sign-up and site visit or app open/install information).</p>",The service uses your personal data to employ targeted third-party advertising
12827,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy,And we also use data about the ads you interact with to help advertisers understand the performance of their ad campaigns.,The service uses your personal data to employ targeted third-party advertising
12198,40,bad,Your personal data is used to employ targeted third-party advertising,About Cookies,"This information may be shared with organizations outside Instagram, such as advertisers and/or advertising networks to deliver the advertising, and to help measure the effectiveness of an advertising campaign.
 *We may use these technologies to understand, improve, and research products and services.</p>",The service uses your personal data to employ targeted third-party advertising
10718,40,bad,Your personal data is used to employ targeted third-party advertising,Terms of Service,"We allow advertisers to tell us things like their business goal, and the kind of audience they want to see their ads (for example, people between the age of 18-35 who like cycling).
 We then show their ad to people who might be interested",The service uses your personal data to employ targeted third-party advertising
22926,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Mozilla Privacy Policy,"If our organizational structure or status changes (if we undergo a restructuring, are acquired, or go bankrupt) we may pass your information to a successor or affiliate.</li>",Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
20339,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy (updated version 2021),"We reserve the right to disclose or transfer any personal information we collect to third parties in connection with any proposed or actual purchase, sale, lease, merger, foreclosure, liquidation, amalgamation, or any other type of acquisition, disposal, transfer, conveyance, or financing of all or any portion of Meredith companies.</li>
 </ul>",Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
13765,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Notice,"we reserve the right, in any of these circumstances, to transfer or assign the information that we have collected from users as part of that merger, acquisition, sale, or other change of control event, including in the course of diligence.</p>",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
12213,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Data Policy,"</b>If the ownership or control of all or part of our Products or their assets changes, we may transfer your information to the new owner.",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
10720,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Data Policy,"If the ownership or control of all or part of our Products or their assets changes, we may transfer your information to the new owner.",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
10626,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy Agreement,"In the event of a reorganization, sale or merger we may transfer Personal Data to the relevant third party subject to applicable laws.",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
1030,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"<li>In connection with, or during negotiations of, any merger, sale of company assets, financing or acquisition of all or a portion of our business to another company;</li>
 <li>",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
645,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Amazon Privacy Notice,"</strong>As we continue to develop our business, we might sell or buy other businesses or services.
 In such transactions, customer information generally is one of the transferred business assets but remains subject to the promises made in any pre-existing Privacy Notice (unless, of course, the customer consents otherwise).
 Also, in the unlikely event that Amazon.com, Inc.
 or substantially all of its assets are acquired, customer information will of course be one of the transferred assets.",The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
13221,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,We will share your personal data in those cases where we sell or negotiate to sell our business to a buyer or prospective buyer.,The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.
20341,60,bad,Your Personal data may be sold unless you opt out,Privacy Policy (updated version 2021),"<strong>E-mail</strong>.
 You can opt out from any Meredith e-mail newsletter or other e-mail list by using the unsubscribe link at the bottom of each message or by visiting E-mail Preferences (offered by some of our Brands) on our Services and updating your preferences.
 If you no longer want to receive third-party e-mail offers that you requested through our Services, simply follow the advertiserâ€™s unsubscribe link or opt-out instructions that should be included in every commercial message you receive.</li>
 </ul>",Your Personal data may be sold unless you opt out
20754,50,bad,Your personal data may be used for marketing purposes,Amazon Privacy Notice,"Examples include fulfilling orders for products or services, delivering packages, sending postal mail and email, removing repetitive information from customer lists, analyzing data, providing marketing assistance, providing search results and links (including paid listings and links), processing payments, transmitting content, scoring, assessing and managing credit risk, and providing customer service.
 These third-party service providers have access to personal information needed to perform their functions",Your personal data may be used for marketing purposes
20334,50,bad,Your personal data may be used for marketing purposes,Privacy Policy (updated version 2021),"<li>We may use your personal information to market the Brands to you, as well as the products and services of the other businesses owned by the Meredith Corporation, when we have the appropriate agreements in place.</li>",Your personal data may be used for marketing purposes
13987,50,bad,Your personal data may be used for marketing purposes,Privacy Policy Agreement,"Subject to your separate consent or where explicitly permitted under applicable laws on email marketing, Valve may send you marketing messages about products and services offered by Valve to your email address.",This service may use your personal information for marketing purposes
13679,50,bad,Your personal data may be used for marketing purposes,Privacy Notice,"We use your email address and/or telephone number to communicate with you, including to notify you of major Twitch Services updates, for customer service purposes, or to contact you regarding any content that you have posted to or downloaded from the Twitch Services.",This service may use your personal information for marketing purposes
13004,50,bad,Your personal data may be used for marketing purposes,Privacy Statement,"<p>We use information to provide, analyze, administer, enhance and personalize our services and marketing efforts,",This service may use your personal information for marketing purposes
12209,50,bad,Your personal data may be used for marketing purposes,Data Policy,"</b>We use the information we have to send you marketing communications, communicate with you about our Products, and let you know about our policies and terms.
 We also use your information to respond to you when you contact us.<br>",This service may use your personal information for marketing purposes
